student_id,roll_no,full_name,gender,email,phone,branch,year,semester,section,academic_id,semester_academics,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg,attendance_id,semester_attendance,attendance_percentage,classes_attended,classes_conducted,low_attendance,placement_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa,portfolio_id,projects,certifications,github_repositories,github_score,risk_id,backlog_risk,attendance_risk,placement_risk,overall_risk,ai_suggestion,skill_id,python,java,sql,machine_learning,data_science,communication,coding_score
1043,CSE221043,Student_44,Male,student44@mail.com,9000000135.928816,AI,2.0,1.0,C,36.17426675094021,6.0,5.45,5.66,83.60218508806149,3.262545447847459,16.874013318049226,40.05350138207284,77.43,2.0,81.85,124.18327252958207,149.7830129837552,0.26,118.66983482117097,72.21,40.04,73.47,72.17814041638135,41.41,Medium,1.0940726460642969,0.04721889074539545,-149.24688970547078,0.5261811416211403,-0.5739148116371313,0.999286769865187,18.76,-41.33202761297048,High,Low,High,Medium,"Improve attendance, DSA, projects.",-85.71597561191246,69.01115662607577,72.43428969789898,64.91786645968787,65.41949266005115,64.87644044985608,70.3548803233037,60.54
1044,CSE221044,Student_45,Female,student44@mail.com,9000000314.29972,AI,5.0,4.0,C,34.8233416763994,5.0,9.62,9.77,70.48990177451626,0.32896860246139126,26.75916718998236,63.639034611728434,38.53,5.0,94.73,142.0156481353119,149.95845569319386,0.0,-91.24645384393429,93.06,75.94,89.23,91.05463641062744,79.52,Medium,1.0186420672551109,14.759667071152814,25.218288564210845,5.221578903035317,3.8535940048129076,9.499157026852709,73.22,40.95400407007203,Medium,High,Medium,Medium,Keep consistency.,-8.551074259633083,93.86996847792248,96.8521840121231,93.60229368277929,80.02034455813443,82.86512601372236,88.33860817730076,100.0
1045,CSE221045,Student_45,Male,student45@mail.com,9000000141.896605,IT,4.0,6.0,C,94.02694448437833,8.0,7.65,6.65,48.72583684976674,1.6049139091665,21.319082578406277,50.01483914303606,100.0,2.0,82.09,123.06539296371838,149.99132732459537,0.5,177.71557445606246,61.42,54.29,71.81,67.63090295362574,57.71,Low,-0.06521075999519761,-0.16346306038745206,80.57603257467396,2.7394448591794656,2.409591172560282,8.362755184787302,59.54,-20.193534208325843,Medium,High,High,Medium,"Improve attendance, DSA, projects.",182.99497204924066,65.78132471733863,65.72548365174981,69.85783421409212,55.64536952740178,58.6460245721076,69.8989665204569,100.0
1046,CSE221047,Student_46,Male,student46@mail.com,9000000180.422018,IT,2.0,5.0,C,172.07241994076514,6.0,7.41,6.88,53.525091507562124,2.1641965023408343,19.989164362784354,48.26827086007358,51.22,6.0,78.17,116.71521535724524,150.0978849033553,0.0,107.75836745174725,47.02,36.1,38.49,40.765957634982094,43.4,Low,0.08442852807387612,0.8043966598194018,116.94217565319087,2.036636045102995,3.4720148203474563,2.1896931252320724,16.91,6.87788118662035,Medium,Low,High,Medium,Keep consistency.,227.69279825935877,54.62238966963652,52.01095523391492,63.32876776165142,44.01744772496839,47.72881654467045,40.71246030332233,100.0
1047,CSE221047,Student_47,Male,student47@mail.com,9000000023.421227,IT,4.0,1.0,A,-103.65819038785301,3.0,7.06,5.58,111.58045595391599,2.558804823612867,18.18621421747339,41.195563084075175,100.0,5.0,83.09,124.63414822502321,150.7761966838032,0.0,279.5289717438601,67.29,42.67,56.48,64.18250681298478,45.06,Low,-0.3441853709132914,-0.3653606613373619,89.2207090995631,1.7968427170088392,2.127842684015981,7.884502927783075,43.98,268.6295682223292,Low,Low,High,High,"Improve attendance, DSA, projects.",-13.122940387550841,58.88779039798095,60.826762950859504,59.93106525362688,46.675095450599045,61.82471705743786,56.55448991261851,100.0
1048,CSE221048,Student_49,Female,student48@mail.com,8999999821.782635,ECE,1.0,4.0,B,57.62362344707013,7.0,8.91,10.44,30.071399975101713,0.30661103391851713,27.071722878397658,63.759695919753646,0.0,7.0,91.45,138.7335416770202,149.5061990975379,0.0,65.65734126799028,80.02,73.91,80.84,81.31287205911458,77.69,Medium,1.606415093669217,6.760218021588477,309.3527725461182,5.047955211235163,3.984853439364746,14.060047879582612,61.07,35.774528667164596,Low,Low,Medium,Low,"Improve attendance, DSA, projects.",37.409122169963545,95.17683420539471,99.48104016580614,100.16211940353446,98.1722053871285,97.82110582368615,79.96917424693518,100.0
1049,CSE221049,Student_50,Female,student49@mail.com,9000000142.256773,AI,0.0,4.0,C,-81.26596544779932,7.0,6.14,5.28,89.26149738775537,2.6561951954709953,18.463625108214593,44.0494938951915,100.0,6.0,96.73,146.03403369491943,149.5991616006197,0.27,45.25160420946912,69.51,47.9,64.99,66.94553136937483,48.18,Low,-0.14061244293936884,0.773402181480334,156.78819804055928,1.637770307877745,2.2153562804918523,6.6735920789025345,41.13,-86.9387234787232,Low,Low,High,Medium,"Improve attendance, DSA, projects.",208.61908848476477,68.23825390922724,72.55767387688584,58.15272712088096,61.16677809654143,64.95095265505343,66.90319389407415,83.85
1050,CSE221051,Student_50,Female,student50@mail.com,9000000101.43151,DS,2.0,0.0,B,52.132854778444134,4.0,7.78,8.72,80.86183809013328,-0.313283636140483,24.33668687989037,57.345019072781774,100.0,4.0,90.64,135.42080683429424,149.5852971896152,0.0,128.93737792152035,84.24,68.47,82.99,82.59183112716187,68.14,High,1.2307460564496708,13.285314573819472,-60.74320768859337,4.936745603745532,3.1769579447262366,7.113424439352306,50.9,-105.44454758659887,Medium,Low,Medium,Low,Keep consistency.,107.14137116802752,83.03755078226762,78.22277736634716,79.77907663642985,72.5011304861335,72.1103844212159,81.80469215906383,100.0
1051,CSE221051,Student_52,Male,student51@mail.com,9000000027.137453,ECE,3.0,4.0,C,84.2375863216066,3.0,7.22,7.94,108.16038946858026,1.4452143751322564,21.218363567875464,49.88021734425912,100.0,7.0,86.3,129.58637090942747,149.473379215773,0.13,21.069029542246426,61.58,45.55,68.09,64.00010001888542,52.39,Low,0.04567617328425289,-1.1164147208287016,47.88956345151256,0.2721201181907795,1.3887395191242184,2.156631453953852,23.64,87.04431889630524,High,Low,Medium,High,Keep consistency.,-90.71063208564152,73.91834488377042,65.5943279748603,68.52578968390767,74.42934042552,64.05051025257713,68.01079439466962,100.0
1052,CSE221053,Student_52,Female,student52@mail.com,9000000106.464233,AI,-0.0,6.0,B,-28.55541971665461,5.0,6.41,6.49,4.685936515755621,2.460983366869508,19.85190313612646,46.30222846265193,0.0,6.0,73.15,108.66939241088473,149.67778043456653,1.07,-132.473680996327,79.0,47.9,77.71,77.39598487059092,51.02,Low,-0.18476912501883105,0.44080423176802946,-72.03679069493155,1.2630752705092614,2.563017145216377,6.306033626542677,34.46,329.1757811342915,Medium,Low,High,Medium,Keep consistency.,18.46226245166575,82.66348132017315,91.75583776507204,75.99213220532488,84.262049303255,86.21391557779734,78.06098553673043,100.0
1053,CSE221054,Student_53,Female,student53@mail.com,9000000173.455069,ECE,2.0,5.0,A,-37.389185624177614,1.0,9.04,8.81,51.74751550048695,0.006593918436866719,26.434524641020474,61.39254784882693,0.0,8.0,87.79,131.25803810832534,150.28698419694544,0.0,97.2700064791826,98.81,77.83,99.28,100.41771167593559,78.65,Medium,2.0121524140055644,7.3831020731427826,-20.44738681894431,3.2056029337794594,3.8425218487152826,5.410576940494273,65.05,13.482245098238963,Low,Low,Low,Low,"Improve attendance, DSA, projects.",-60.42530457866961,99.52947124697974,98.96164054020137,90.72850361461298,94.86677515977478,101.15648646886149,98.9791421506633,100.0
1054,CSE221054,Student_54,Male,student55@mail.com,9000000047.429707,DS,2.0,6.0,B,54.83196389058209,2.0,7.74,7.41,49.1850367783379,0.6927510766352997,22.09776392359485,53.465844680311896,100.0,7.0,93.74,142.3341694783715,149.21962816469298,0.06,5.353038074156984,76.79,54.89,67.59,71.78514693094533,56.91,Medium,-0.38848670920737205,-0.7454620003124803,-18.826964246858964,1.98242072200152,2.4188258076166225,3.6764834172850915,57.67,-55.983460307755664,Medium,High,High,High,Keep consistency.,18.25951662240074,67.78616094255138,73.35915856074408,66.98545842035281,68.64973580663954,58.66107730635306,68.47923221302305,100.0
1055,CSE221055,Student_55,Female,student55@mail.com,9000000176.36204,DS,2.0,9.0,C,-76.76455246285894,6.0,8.15,7.96,23.974492223714883,1.8104104083981591,21.903409762321047,50.792013445031714,46.01,7.0,83.99,125.19761278636231,150.26477864101005,0.0,64.34606200006922,80.03,64.44,90.71,84.31164208425913,61.6,Medium,0.4155808343505705,-0.29133529024010135,-83.77173130993845,3.694110754295319,2.713219008943302,10.645531509858849,37.68,-9.449505964137131,Medium,High,Medium,Medium,Keep consistency.,-0.052557912768108395,80.07113809450588,85.71924029559025,88.9202926039196,68.02073280189036,78.55245747758417,91.66973140276848,100.0
1056,CSE221056,Student_56,Female,student57@mail.com,9000000054.175508,IT,2.0,6.0,B,129.706093316902,5.0,8.37,8.19,92.91512313950973,-0.1421784635265858,25.784123649353273,59.23929001069735,0.0,3.0,89.16,132.36596779037194,149.3163482594292,0.0,-64.38617567806988,85.41,69.02,89.25,87.39261157233989,68.7,High,1.4886770396049653,9.875940093741955,-94.37282496238396,4.466132683526762,3.289002232441835,6.00313145376509,74.12,180.3181822879942,Medium,Low,Medium,Low,Keep consistency.,-72.18199915870676,80.4039870802996,74.54554861454406,85.66131681402686,67.79509283153818,71.94903911300574,87.82017954206334,100.0
1057,CSE221057,Student_57,Female,student58@mail.com,9000000035.124275,AI,2.0,3.0,B,196.9508897502741,7.0,10.0,8.64,-0.8306841877346769,-0.37395037473889275,29.000225818426028,67.17156314185964,0.0,4.0,100.0,150.6239065379046,150.10170931153553,0.0,166.95251366130827,97.62,81.09,100.0,97.33111757427523,85.21,High,0.4250937066309961,6.763771170959359,-180.33601804747613,4.215063743601897,5.410699094629734,9.40578705530966,56.26,106.90522469808306,Low,High,Low,Low,Keep consistency.,29.811454161639432,92.12130590458253,94.0959498636204,97.84419783070341,85.15145625995419,85.10190644786175,102.73734783328433,100.0
1058,CSE221058,Student_58,Male,student58@mail.com,9000000419.168037,IT,4.0,6.0,C,139.90306042829636,1.0,7.99,8.9,82.4877143085441,1.2314710755468783,25.20719276421684,60.3253200673054,0.0,7.0,83.79,125.62664601700769,149.4779769806904,0.23,-71.07901369874571,91.06,62.28,78.99,84.57775092443589,69.91,Medium,0.4265275161170339,9.709920547551892,45.945334935343595,3.715656469406606,4.075161678852685,10.740382065232154,56.35,214.52135394610963,Medium,Low,Medium,Medium,Keep consistency.,160.2300358420548,90.08660570137171,99.8324907235375,92.01710723126489,77.93031270776638,95.26515311870692,81.35692544242018,100.0
1059,CSE221059,Student_59,Female,student59@mail.com,8999999912.1417,DS,1.0,7.0,C,-56.87359789435203,6.0,8.35,9.46,51.21070236579869,0.416268695290015,24.859260148006918,59.385351254537724,100.0,7.0,82.16,125.73909931965919,150.09358902378662,0.0,-69.64350747545234,77.42,66.93,72.9,74.00999768773377,65.83,Medium,0.6440462907683617,7.265642254269749,130.75536824490422,3.8733216254890848,5.4615962336341415,7.451017259240934,60.62,-197.74622050781358,Low,Low,Medium,Low,"Improve attendance, DSA, projects.",74.63877824963141,73.41806108139437,74.67675258877222,78.4333009252419,56.54478133664336,59.584704282294155,72.19872305502273,100.0
1060,CSE221060,Student_60,Female,student61@mail.com,9000000074.982174,ECE,2.0,5.0,C,10.866293325683372,7.0,9.81,9.38,65.73429085516715,-0.03552154867397752,30.076233294853445,68.74680621259326,8.74,3.0,86.49,130.91824741209734,149.8442187195064,0.0,155.2562091382539,98.45,74.54,94.58,98.10016490267964,82.85,Low,0.5998628343316778,13.13466343721166,213.1593104827166,3.992159249407801,4.415582652082378,10.429384404110817,68.72,99.25080561040673,Medium,High,Low,High,"Improve attendance, DSA, projects.",192.24075891247853,100.85912963547806,101.05540117552162,100.07659691222207,99.7231421790529,87.99422959613607,94.57142041447659,100.0
1061,CSE221061,Student_61,Female,student61@mail.com,8999999904.260437,AI,3.0,5.0,B,-99.23598131923129,7.0,6.23,7.9,86.53934325973266,2.0232617139737634,22.199686948708933,53.518865058560536,100.0,4.0,97.79,147.12421217808753,150.71575027770137,0.0,26.883962208995598,66.15,52.85,75.01,70.65656995853372,58.39,Medium,0.04580543133053379,-0.9289558909172279,258.0012722650464,1.104793938168326,2.9974103756956247,8.351344652869793,48.36,-2.968889399780984,Medium,High,High,High,Keep consistency.,-15.944248540726292,81.81803507439534,74.22234179220224,87.69255133517164,81.21895795239791,81.72808195168238,76.93580386384657,100.0
1062,CSE221063,Student_63,Female,student62@mail.com,9000000032.120338,DS,3.0,3.0,A,34.07759413839338,7.0,8.53,7.99,87.83062950446691,1.3818476491335305,24.505792194118655,58.07103809120631,100.0,1.0,100.0,151.6377635309702,150.05869268369872,0.57,-19.465359168529304,84.79,64.33,78.76,81.87657885751804,67.88,Medium,0.7623909366293915,10.242191242044218,-63.2906355760243,3.550523736014889,6.438190337896247,12.007357474361324,51.16,226.66014897728533,Medium,Low,Medium,Low,"Improve attendance, DSA, projects.",-132.78336900862232,86.7255448653884,99.99073223984622,87.43327957899692,79.40955122957112,86.58832398095943,79.04359680726753,100.0
1063,CSE221063,Student_63,Male,student63@mail.com,9000000052.523344,CSE,4.0,3.0,C,-31.390061655768903,2.0,6.06,6.78,94.38662306243394,4.723447892845744,17.017953253957447,40.14590042101439,0.0,7.0,81.21,120.49784845375483,149.91485572643697,0.23,41.390398961293954,73.64,41.63,57.53,63.90263668333523,43.02,Low,0.850937066665951,-0.30437986992861205,312.74637708976434,2.3126226990953045,1.6360103537380986,12.03514898374859,50.94,-38.77586304720444,High,Low,High,High,Keep consistency.,5.202084226924747,59.10966090523121,52.192860795062316,57.86077566685052,45.243775593284006,56.927271713029874,57.343906345840686,76.09
1064,CSE221064,Student_64,Male,student64@mail.com,9000000105.14423,DS,3.0,5.0,C,58.1019887274875,6.0,8.8,9.57,54.174082819759704,-0.6127296871328194,28.066939693609026,64.40167901609419,0.0,6.0,85.35,127.3472974403219,149.45466480137014,0.0,49.07619235237555,83.12,75.18,95.93,88.44453405913164,76.95,Medium,1.3296672025798655,6.198161852119759,167.27815216391969,4.440281574219796,3.475731381975876,13.650005951207792,51.97,-109.5455259749582,Low,High,Low,Medium,Keep consistency.,262.16547303926404,93.48349578268605,98.87315734110041,84.34056846695609,90.20598653104786,92.12409155843275,96.52713492334665,100.0
1065,CSE221065,Student_65,Female,student65@mail.com,9000000243.63415,ECE,2.0,5.0,B,28.5527559736241,6.0,5.97,6.12,54.93002132819192,3.589817180454949,16.280551884565252,39.48636336019499,0.0,5.0,91.91,135.4571666646791,149.87785918904737,0.0,245.78855982809495,45.15,29.73,43.32,42.46003477462568,36.89,Low,0.8061605840196319,0.4835397738272369,223.51749637599045,0.2676858778157518,2.3873624435771665,7.598488979907011,13.71,-71.95237197471883,High,Low,Medium,Medium,"Improve attendance, DSA, projects.",59.506811828579586,60.52357042796538,62.43047512242739,57.02832910638709,57.58299918556951,61.28932515389356,42.86981238711188,94.82
1066,CSE221066,Student_66,Male,student66@mail.com,9000000019.039911,CSE,3.0,7.0,C,11.31206313027058,1.0,6.67,5.64,52.147965108764744,3.5933720419294497,17.14066992379574,40.27992856935155,88.41,4.0,76.29,115.60176478630777,149.92630118285933,0.0,219.9685179700088,47.15,31.7,52.44,47.44381513412345,35.3,Low,0.7991861086671657,0.6289293164420879,377.08878026777666,-0.2705541424598623,0.5639507161693007,1.6218213322104509,13.76,-80.08166893555102,High,Low,Medium,Medium,"Improve attendance, DSA, projects.",-61.94777919444505,51.786568928190945,48.575296896203994,57.016296617178796,43.41782213755878,40.85592714638065,47.46681376260744,52.05
1067,CSE221067,Student_67,Female,student67@mail.com,9000000155.43644,CSE,1.0,7.0,A,124.02044846959573,2.0,4.63,5.47,47.95936804509956,2.7289587022070414,17.214801345774212,38.40703815003171,100.0,3.0,73.52,109.33851084827883,150.66506186574136,0.72,155.54226414212803,55.05,30.63,39.09,45.78733887755429,31.79,Low,-0.22122591837085648,-1.0296301309885427,-16.11510496210937,-0.39235878297084503,0.2334222320618028,4.94599022044222,32.88,-14.570540149050686,Low,Low,Medium,Medium,Keep consistency.,153.98179967139907,49.60166235006051,54.11093004274011,48.97613038984842,49.83772831362913,36.90544007356876,36.25365508936837,18.76
1068,CSE221069,Student_69,Female,student68@mail.com,8999999926.300503,ECE,5.0,3.0,B,61.60190659874914,7.0,8.29,7.51,73.53261875270667,1.1821829073672783,24.543573040939034,55.5927977044539,0.0,2.0,90.88,135.49583267571637,150.7345536006281,0.0,91.15169088313175,71.73,59.63,77.45,73.83810266669909,59.72,Low,0.3573016958680833,0.28524795989950325,166.42462647301147,2.515723052041739,2.4363820192667927,4.326254165051399,47.02,-0.5001186106168944,High,Low,Medium,High,Keep consistency.,80.78224545066922,72.8390590294611,76.97147847625978,67.03752353632854,70.48494004255402,75.33592189841092,75.35918669751265,100.0
1069,CSE221069,Student_69,Female,student70@mail.com,8999999968.356457,CSE,3.0,8.0,B,120.20360699068272,5.0,7.69,8.25,116.27156194828152,0.2797395077016496,25.2683625522887,58.68083398183157,0.0,2.0,89.83,135.60184648236668,150.8173779019639,0.0,147.02693558037228,76.0,66.92,80.33,80.6423687179936,68.01,Medium,1.5235708104390633,13.817230523584495,-38.77606228293429,3.8630207270868757,4.052841476819094,4.3802310772372595,59.19,94.73484236792385,Low,Low,Medium,Low,"Improve attendance, DSA, projects.",73.22604356672663,83.5241052819333,74.48842740822683,77.12687460526855,70.05342807492346,70.81443554063974,84.37828266422827,100.0
1070,CSE221070,Student_70,Female,student71@mail.com,9000000105.962656,IT,1.0,1.0,B,48.1618046742938,3.0,5.34,4.55,84.63327793656235,4.215996829822405,16.12213809890157,38.79260509236843,100.0,6.0,84.72,129.31660609321094,149.7005561090576,0.0,214.8712061864561,65.92,32.43,51.51,57.68400471335756,40.16,Medium,-0.4890673367827139,0.6159717605073944,44.65376351139709,1.6717032761443353,0.6454034784203637,7.298678877093834,27.71,58.93654821965941,Low,High,High,High,"Improve attendance, DSA, projects.",4.835078133170057,55.64768323829292,54.16002374140802,58.95223831539527,56.618073259543586,45.221958021587525,51.602308323874134,100.0
1071,CSE221072,Student_72,Female,student71@mail.com,8999999940.958275,ECE,4.0,3.0,C,77.75535542684848,6.0,6.51,6.66,83.42412494825301,2.3806099952721023,21.108173476304803,49.50461759833032,0.0,8.0,87.98,133.81393731089244,149.8283535099092,0.0,245.11601269182802,51.35,53.73,72.29,62.790894138806586,53.56,Low,0.6354545750454739,-0.13928447088652032,189.46554378672005,3.7922684662664823,1.5762960006578588,12.806052104205119,28.93,-116.66054601124083,Medium,High,High,High,"Improve attendance, DSA, projects.",156.1968826329756,59.43798284956106,61.769377031785915,59.78521967953797,43.95847002037843,67.12024686648067,70.72704523398556,100.0
